#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1942.25    0.009394    0.034333    0.171263    0.023038   0.0000640   0.0000000    0.129843    0.000000    0.006570    0.000000
   1942.30    0.000591    0.030223    0.209785    0.019636  -0.0001021   0.0000000    0.129287    0.000000    0.005545    0.000000
   1942.35    0.031091    0.029983    0.223358    0.018073   0.0002726   0.0000000    0.128664    0.000000    0.005442    0.000000
   1942.40   -0.016730    0.023512    0.218378    0.017282  -0.0002013   0.0000000    0.128276    0.000000    0.005628    0.000000
   1942.45   -0.013426    0.026287    0.234831    0.019116  -0.0000031   0.0000000    0.125977    0.000000    0.005480    0.000000
   1942.50   -0.032951    0.024605    0.230451    0.016938   0.0001950   0.0000000    0.123688    0.000000    0.006026    0.000000
   1942.55   -0.019987    0.021056    0.248159    0.018900  -0.0002185   0.0000000    0.121174    0.000000    0.006416    0.000000
   1942.60   -0.000594    0.021814    0.231844    0.021778   0.0000381   0.0000000    0.117497    0.000000    0.006120    0.000000
   1942.65   -0.005761    0.021059    0.229799    0.016988   0.0000891   0.0000000    0.116567    0.000000    0.006440    0.000000
   1942.70    0.027858    0.021805    0.265267    0.018212  -0.0001060   0.0000000    0.115891    0.000000    0.006736    0.000000
   1942.75   -0.019712    0.024890    0.264730    0.016860   0.0000602   0.0000000    0.116952    0.000000    0.006664    0.000000
   1942.80   -0.025477    0.025736    0.238296    0.019761   0.0000800   0.0000000    0.118163    0.000000    0.007570    0.000000
   1942.85   -0.038848    0.028539    0.253533    0.020517  -0.0001907   0.0000000    0.120587    0.000000    0.009128    0.000000
   1942.90   -0.014770    0.033969    0.272839    0.021043  -0.0000837   0.0000000    0.121435    0.000000    0.009229    0.000000
   1942.95   -0.033135    0.032036    0.295877    0.023434   0.0001834   0.0000000    0.122102    0.000000    0.010371    0.000000
   1943.00   -0.012801    0.037170    0.327011    0.024507  -0.0001338   0.0000000    0.122354    0.000000    0.010359    0.000000
   1943.05    0.004300    0.035151    0.325658    0.022761   0.0000500   0.0000000    0.122258    0.000000    0.010301    0.000000
   1943.10    0.024709    0.035645    0.299738    0.021751   0.0001408   0.0000000    0.122519    0.000000    0.009789    0.000000
   1943.15    0.006252    0.032116    0.310080    0.017539  -0.0002328   0.0000000    0.122762    0.000000    0.009075    0.000000
   1943.20   -0.000098    0.036731    0.286477    0.020587   0.0002159   0.0000000    0.122978    0.000000    0.007645    0.000000
   1943.25    0.039303    0.029410    0.297543    0.016357   0.0000297   0.0000000    0.124615    0.000000    0.007435    0.000000
   1943.30    0.018696    0.040221    0.226692    0.021883  -0.0001292   0.0000000    0.124684    0.000000    0.007012    0.000000
   1943.35    0.078178    0.039495    0.236665    0.021764  -0.0000196   0.0000000    0.123998    0.000000    0.006296    0.000000
   1943.40    0.071641    0.038412    0.246194    0.020568   0.0001635   0.0000000    0.123190    0.000000    0.006720    0.000000
   1943.45    0.074284    0.030616    0.204777    0.015913  -0.0001985   0.0000000    0.120615    0.000000    0.006856    0.000000
   1943.50    0.102717    0.042261    0.141617    0.020923   0.0000996   0.0000000    0.118482    0.000000    0.006516    0.000000
   1943.55    0.026624    0.048836    0.118275    0.021587   0.0001347   0.0000000    0.115633    0.000000    0.007260    0.000000
   1943.60    0.077137    0.029891    0.150984    0.015187  -0.0003296   0.0000000    0.113360    0.000000    0.007152    0.000000
   1943.65    0.073444    0.033434    0.130365    0.015146   0.0001247   0.0000000    0.111109    0.000000    0.006650    0.000000
   1943.70    0.071726    0.039698    0.142543    0.015383   0.0000063   0.0000000    0.111291    0.000000    0.007707    0.000000
   1943.75    0.084457    0.039073    0.172719    0.016133  -0.0002183   0.0000000    0.112417    0.000000    0.008068    0.000000
   1943.80   -0.065351    0.039347    0.125338    0.021401   0.0002207   0.0000000    0.113810    0.000000    0.008128    0.000000
   1943.85   -0.040510    0.035958    0.188265    0.017114  -0.0005583   0.0000000    0.115794    0.000000    0.009871    0.000000
   1943.90   -0.069178    0.036953    0.236709    0.015012  -0.0002587   0.0000000    0.117013    0.000000    0.011226    0.000000
   1943.95   -0.130258    0.043460    0.175607    0.018005   0.0000770   0.0000000    0.117870    0.000000    0.011007    0.000000
   1944.00   -0.140925    0.055451    0.160967    0.022978   0.0003343   0.0000000    0.118721    0.000000    0.011906    0.000000
   1944.05   -0.081951    0.048840    0.161931    0.023450  -0.0003714   0.0000000    0.118277    0.000000    0.011166    0.000000
   1944.10   -0.226324    0.046164    0.167607    0.019464   0.0000445   0.0000000    0.118714    0.000000    0.010650    0.000000
   1944.15   -0.219258    0.048873    0.204952    0.021065  -0.0000130   0.0000000    0.119595    0.000000    0.009796    0.000000
   1944.20   -0.173386    0.051657    0.242616    0.023751  -0.0001842   0.0000000    0.119516    0.000000    0.009170    0.000000
   1944.25   -0.060562    0.056480    0.216050    0.027544   0.0001753   0.0000000    0.120050    0.000000    0.007557    0.000000
   1944.30   -0.039684    0.052817    0.227850    0.030104  -0.0001350   0.0000000    0.121599    0.000000    0.007910    0.000000
   1944.35   -0.000900    0.044424    0.156703    0.021907  -0.0001532   0.0000000    0.120509    0.000000    0.007735    0.000000
   1944.40    0.081899    0.036000    0.264970    0.020086   0.0002465   0.0000000    0.119635    0.000000    0.007278    0.000000
   1944.45    0.151599    0.038898    0.278754    0.017839   0.0000435   0.0000000    0.118067    0.000000    0.007909    0.000000
   1944.50    0.146065    0.037593    0.215668    0.016479  -0.0001255   0.0000000    0.113680    0.000000    0.008218    0.000000
   1944.55    0.208309    0.040007    0.164903    0.017612   0.0001332   0.0000000    0.112000    0.000000    0.007414    0.000000
   1944.60    0.203054    0.030198    0.096169    0.015608   0.0001361   0.0000000    0.109387    0.000000    0.008065    0.000000
   1944.65    0.193781    0.034784    0.067209    0.015770  -0.0002126   0.0000000    0.108712    0.000000    0.007993    0.000000
   1944.70    0.180564    0.038409    0.026436    0.017846   0.0002544   0.0000000    0.107328    0.000000    0.007690    0.000000
   1944.75    0.070763    0.035368   -0.000514    0.020285   0.0001019   0.0000000    0.109106    0.000000    0.009300    0.000000
   1944.80   -0.021544    0.033024   -0.000862    0.016268  -0.0002417   0.0000000    0.111072    0.000000    0.009673    0.000000
   1944.85   -0.069023    0.035025    0.013444    0.016272   0.0001875   0.0000000    0.112517    0.000000    0.010071    0.000000
   1944.90   -0.103749    0.037711    0.035022    0.021287  -0.0001101   0.0000000    0.114474    0.000000    0.011743    0.000000
   1944.95   -0.110648    0.038006    0.098177    0.016996  -0.0001352   0.0000000    0.114612    0.000000    0.012791    0.000000
   1945.00   -0.102129    0.064620    0.160373    0.029669  -0.0003732   0.0000000    0.115670    0.000000    0.012365    0.000000
   1945.05   -0.185177    0.040965    0.183397    0.025844   0.0000091   0.0000000    0.116327    0.000000    0.012430    0.000000
   1945.10   -0.234013    0.044764    0.257388    0.021255  -0.0001831   0.0000000    0.115727    0.000000    0.011806    0.000000
   1945.15   -0.226921    0.046326    0.268519    0.023171   0.0001789   0.0000000    0.116725    0.000000    0.010673    0.000000
   1945.20   -0.155866    0.046969    0.312254    0.024448   0.0000765   0.0000000    0.118227    0.000000    0.009797    0.000000
   1945.25   -0.145859    0.044292    0.366993    0.022983  -0.0002757   0.0000000    0.118005    0.000000    0.009265    0.000000
   1945.30   -0.139135    0.035443    0.421727    0.020846   0.0001982   0.0000000    0.118343    0.000000    0.008019    0.000000
   1945.35   -0.079448    0.037184    0.424857    0.017725  -0.0004250   0.0000000    0.118978    0.000000    0.008328    0.000000
   1945.40    0.002410    0.033302    0.428676    0.017941  -0.0002054   0.0000000    0.116903    0.000000    0.008418    0.000000
   1945.45    0.051511    0.041546    0.424902    0.019185   0.0001385   0.0000000    0.115578    0.000000    0.008018    0.000000
   1945.50    0.156211    0.034146    0.379174    0.017063  -0.0000367   0.0000000    0.112820    0.000000    0.008609    0.000000
   1945.55    0.180776    0.038647    0.323638    0.019973  -0.0000877   0.0000000    0.108774    0.000000    0.008994    0.000000
   1945.60    0.211325    0.036508    0.277293    0.018522   0.0000404   0.0000000    0.107662    0.000000    0.008290    0.000000
   1945.65    0.219563    0.035935    0.229451    0.015441   0.0000047   0.0000000    0.106224    0.000000    0.008783    0.000000
   1945.70    0.250846    0.044307    0.134048    0.021059  -0.0000267   0.0000000    0.106653    0.000000    0.009048    0.000000
   1945.75    0.313742    0.053088    0.056034    0.022934   0.0002794   0.0000000    0.106460    0.000000    0.009249    0.000000
   1945.80    0.230787    0.040427    0.013802    0.016632  -0.0001393   0.0000000    0.109002    0.000000    0.010688    0.000000
   1945.85    0.117690    0.040193   -0.002274    0.021312  -0.0001610   0.0000000    0.111152    0.000000    0.010956    0.000000
   1945.90    0.037897    0.041705   -0.023022    0.023562   0.0001671   0.0000000    0.112922    0.000000    0.011721    0.000000
   1945.95   -0.020776    0.052419   -0.040144    0.025539  -0.0001740   0.0000000    0.114123    0.000000    0.012598    0.000000
   1946.00   -0.078570    0.054137   -0.006109    0.028312   0.0000676   0.0000000    0.113817    0.000000    0.013432    0.000000
   1946.05   -0.220263    0.046359    0.030088    0.021898   0.0001717   0.0000000    0.114561    0.000000    0.012748    0.000000
   1946.10   -0.207255    0.040956    0.075690    0.021003  -0.0001222   0.0000000    0.114872    0.000000    0.012307    0.000000
   1946.15   -0.244262    0.034407    0.124981    0.016458  -0.0001839   0.0000000    0.114352    0.000000    0.011690    0.000000
   1946.20   -0.336706    0.041403    0.170918    0.022776   0.0000604   0.0000000    0.116159    0.000000    0.010399    0.000000
   1946.25   -0.254722    0.038619    0.239370    0.016873  -0.0000945   0.0000000    0.117348    0.000000    0.009766    0.000000
   1946.30   -0.266839    0.033205    0.315872    0.018279  -0.0001300   0.0000000    0.116810    0.000000    0.009281    0.000000
   1946.35   -0.224703    0.034186    0.354472    0.019899   0.0002859   0.0000000    0.116838    0.000000    0.008400    0.000000
   1946.40   -0.095578    0.035306    0.419549    0.016315  -0.0002132   0.0000000    0.115837    0.000000    0.008497    0.000000
   1946.45   -0.088128    0.029202    0.471742    0.020111   0.0002991   0.0000000    0.113398    0.000000    0.008675    0.000000
   1946.50   -0.042782    0.023037    0.447058    0.017851   0.0002217   0.0000000    0.111336    0.000000    0.008331    0.000000
   1946.55    0.084169    0.020155    0.429155    0.016590  -0.0001742   0.0000000    0.108410    0.000000    0.008980    0.000000
   1946.60    0.127321    0.024252    0.436920    0.016218   0.0000532   0.0000000    0.105373    0.000000    0.009108    0.000000
   1946.65    0.191543    0.024779    0.399165    0.016190   0.0000569   0.0000000    0.104896    0.000000    0.009298    0.000000
   1946.70    0.278724    0.028276    0.311622    0.022704   0.0000093   0.0000000    0.104823    0.000000    0.009389    0.000000
   1946.75    0.349459    0.023913    0.303686    0.018296   0.0000260   0.0000000    0.105716    0.000000    0.009945    0.000000
   1946.80    0.321211    0.024937    0.251442    0.017298   0.0001713   0.0000000    0.107552    0.000000    0.010648    0.000000
   1946.85    0.301112    0.036910    0.121853    0.023229  -0.0000929   0.0000000    0.109414    0.000000    0.011708    0.000000
   1946.90    0.285069    0.034871    0.080374    0.024286  -0.0000286   0.0000000    0.111641    0.000000    0.011893    0.000000
   1946.95    0.241166    0.038892    0.023488    0.029977   0.0002968   0.0000000    0.113297    0.000000    0.012662    0.000000
   1947.00    0.157059    0.035499    0.048522    0.026811  -0.0002569   0.0000000    0.114085    0.000000    0.012843    0.000000
   1947.05    0.097911    0.039308    0.053675    0.026617   0.0000469   0.0000000    0.113541    0.000000    0.013098    0.000000
   1947.10   -0.020261    0.032339   -0.002011    0.021396   0.0001849   0.0000000    0.114259    0.000000    0.012322    0.000000
   1947.15   -0.067740    0.034959    0.034560    0.020228  -0.0000877   0.0000000    0.114589    0.000000    0.011790    0.000000
   1947.20   -0.147947    0.031812   -0.002586    0.021802   0.0000456   0.0000000    0.114476    0.000000    0.010815    0.000000
   1947.25   -0.160034    0.032072    0.048228    0.023974   0.0001370   0.0000000    0.116826    0.000000    0.009728    0.000000
   1947.30   -0.204194    0.024165    0.196951    0.019617  -0.0002132   0.0000000    0.116763    0.000000    0.009386    0.000000
   1947.35   -0.259148    0.030375    0.233474    0.020840  -0.0000264   0.0000000    0.116417    0.000000    0.008893    0.000000
   1947.40   -0.200819    0.023086    0.272089    0.018265   0.0002309   0.0000000    0.116053    0.000000    0.008328    0.000000
   1947.45   -0.181657    0.026371    0.320345    0.019604  -0.0002687   0.0000000    0.113492    0.000000    0.008741    0.000000
   1947.50   -0.118974    0.034493    0.382249    0.019454   0.0000295   0.0000000    0.110804    0.000000    0.008560    0.000000
   1947.55   -0.043107    0.027570    0.404834    0.018350   0.0001490   0.0000000    0.108175    0.000000    0.008695    0.000000
   1947.60    0.065187    0.021639    0.441531    0.019154  -0.0003400   0.0000000    0.106084    0.000000    0.009236    0.000000
   1947.65    0.106173    0.023423    0.465011    0.018774   0.0001453   0.0000000    0.103754    0.000000    0.008984    0.000000
